log_id,raw_log_text,board_id,test_type,pass_fail
LOG03567,"Checked +12V supply on unit D3526, 12.29V, OK, retest after rework.",D3526,POWER_RAIL_12V,FAIL
LOG03568,board D7505 idle current draw: 187.94 mA — out of spec.,D7505,CURRENT_DRAW,FAIL
LOG03569,"Checked case temp on board B2782, 65.0C, reject, line 2.",B2782,THERMAL,FAIL
LOG03570,"checked vdd_5v rail on b 5338, 4.84v — passes, second attempt.",B5338,POWER_RAIL_5V,FAIL
LOG03571,b4420 board temp after 10min soak measured 44.5c — passes.,B4420,THERMAL,FAIL
LOG03572,"unit board d0624: vdd_12v rail reading 11.86v, looks good.",D0624,POWER_RAIL_12V,PASS
LOG03573,Unit A4859: thermal reading after burn-in reading 33.5C.,A4859,THERMAL,PASS
LOG03574,"Checked 3.3V rail on unit A7456, 3.25V, shift B.",A7456,POWER_RAIL_3V3,PASS
LOG03575,"board D7581 J4 continuity: 2.86 Ohm, looks good.",D7581,CONTINUITY,PASS
LOG03576,C6902 3.3V rail: 3.46 V — looks good.,C6902,POWER_RAIL_3V3,FAIL
LOG03577,Unit C-7453: +5V supply reading 4.78V.,C7453,POWER_RAIL_5V,FAIL
LOG03578,Unit unit D6290: 3v3 supply reading 3.16V (OK).,D6290,POWER_RAIL_3V3,PASS
LOG03579,board A9699 CH3 signal check: 2.61 Vpp (failed).,A9699,SIGNAL_INTEGRITY,FAIL
LOG03580,"checked board temp after 10min soak on a9638, 65.1c, shift b.",A9638,THERMAL,PASS
LOG03581,"unit D3280 continuity on CLK: 2.62 Ohm, checks out.",D3280,CONTINUITY,PASS
LOG03582,Unit C9917: +3.3V rail reading 3.61V.,C9917,POWER_RAIL_3V3,FAIL
LOG03583,unit unit b1650: vdd_3v3 rail reading 3.59v (out of spec).,B1650,POWER_RAIL_3V3,FAIL
LOG03584,C4684 signal amplitude CH1: 2.80 Vpp.,C4684,SIGNAL_INTEGRITY,FAIL
LOG03585,Unit unit C6746: +5V supply reading 5.09V — within spec.,C6746,POWER_RAIL_5V,PASS
LOG03586,"board C3728 - 12v power check 11.79V — all good, retest after rework.",C3728,POWER_RAIL_12V,PASS
LOG03587,"checked cont check clk on c-2866, 1.46ohm (looks good), shift b.",C2866,CONTINUITY,FAIL
LOG03588,board C3102 12V rail measured 11.82V.,C3102,POWER_RAIL_12V,PASS
LOG03589,"Unit unit D4509: 3v3 supply reading 3.32V, good reading.",D4509,POWER_RAIL_3V3,PASS
LOG03590,unit b 6477: 3.3v power check reading 3.35v (looks good).,B6477,POWER_RAIL_3V3,PASS
LOG03591,board C2999 cont check J7 measured 7.30Ohm.,C2999,CONTINUITY,FAIL
LOG03592,unit D4406 5V rail measured 4.98V — checks out.,D4406,POWER_RAIL_5V,PASS
LOG03593,"B-0419 - board temp after 10min soak 72.0C — no good, per ECO-114.",B0419,THERMAL,FAIL
LOG03594,board B0116 VDD_12V rail: 11.61 V.,B0116,POWER_RAIL_12V,PASS
LOG03595,unit B7926 12v power check: 11.96 V.,B7926,POWER_RAIL_12V,PASS
LOG03596,Unit board C9939: 3v3 supply reading 3.09V — out of spec.,C9939,POWER_RAIL_3V3,FAIL
LOG03597,"Unit B7409: 3v3 supply reading 3.36V, all good.",B7409,POWER_RAIL_3V3,PASS
LOG03598,"Checked J7 continuity on unit B1835, 2.11Ohm — within spec, second attempt.",B1835,CONTINUITY,PASS
LOG03599,board A2166 idle current draw measured 50.00mA.,A2166,CURRENT_DRAW,FAIL
LOG03600,C-2897 idle current draw: 150.00 mA.,C2897,CURRENT_DRAW,FAIL
LOG03601,"Unit D9608: J12 continuity reading 2.59Ohm, passes.",D9608,CONTINUITY,PASS
LOG03602,unit unit d1959: vdd_3v3 rail reading 3.36v — good reading.,D1959,POWER_RAIL_3V3,FAIL
LOG03603,Unit B-3069: VDD_12V rail reading 12.48V.,B3069,POWER_RAIL_12V,PASS
LOG03604,Unit D-1280: +12V supply reading 12.09V.,D1280,POWER_RAIL_12V,PASS
LOG03605,"C-1308 - standby current 75.17mA (good reading), second attempt.",C1308,CURRENT_DRAW,FAIL
LOG03606,Unit C-7567: VDD_12V rail reading 11.13V (reject).,C7567,POWER_RAIL_12V,PASS
LOG03607,unit unit d4490: +5v supply reading 5.04v — ok.,D4490,POWER_RAIL_5V,PASS
LOG03608,"A-2811 - quiescent current 85.61mA — nominal, line 2.",A2811,CURRENT_DRAW,PASS
LOG03609,C-5836 - continuity on J12 2.39Ohm.,C5836,CONTINUITY,PASS
LOG03610,A 5655 12V rail: 13.08 V — reject.,A5655,POWER_RAIL_12V,FAIL
LOG03611,"A-0656 - continuity on EN_LINE 3.52Ohm, per ECO-114.",A0656,CONTINUITY,PASS
LOG03612,"D 5082 - standby current 29.11mA, out of spec, second attempt.",D5082,CURRENT_DRAW,PASS
LOG03613,"Checked 12V rail on board C1234, 12.09V, good reading, line 2.",C1234,POWER_RAIL_12V,PASS
LOG03614,unit D6934 +12V supply: 11.02 V — no good.,D6934,POWER_RAIL_12V,PASS
LOG03615,"unit D6545 scope reading CH1: 2.41 Vpp, no good.",D6545,SIGNAL_INTEGRITY,FAIL
LOG03616,D0982 12v power check: 11.03 V.,D0982,POWER_RAIL_12V,PASS
LOG03617,unit A7522 quiescent current: 129.08 mA — within spec.,A7522,CURRENT_DRAW,FAIL
LOG03618,"unit A8991 - VDD_3V3 rail 3.32V, after reflow.",A8991,POWER_RAIL_3V3,PASS
LOG03619,"D-3887 - J12 continuity 4.28Ohm — all good, unit was reworked yesterday.",D3887,CONTINUITY,PASS
LOG03620,Unit board B8411: thermal reading after burn-in reading 21.9C — checks out.,B8411,THERMAL,FAIL
LOG03621,"Checked CH1 signal check on A8129, 3.35Vpp (good reading), customer return unit.",A8129,SIGNAL_INTEGRITY,PASS
LOG03622,"Checked 3.3V rail on C2381, 3.33V — nominal.",C2381,POWER_RAIL_3V3,PASS
LOG03623,Unit B6030: standby current reading 90.09mA (OK).,B6030,CURRENT_DRAW,PASS
LOG03624,Unit board A7558: 3.3v power check reading 3.49V.,A7558,POWER_RAIL_3V3,FAIL
LOG03625,unit A9426 signal amplitude CH1: 2.80 Vpp.,A9426,SIGNAL_INTEGRITY,FAIL
LOG03626,"D1135 - 3.3V rail 3.26V (looks good), unit was reworked yesterday.",D1135,POWER_RAIL_3V3,PASS
LOG03627,B-6121 signal amplitude CH1: 4.00 Vpp.,B6121,SIGNAL_INTEGRITY,FAIL
LOG03628,unit B7335 +12V supply: 11.86 V.,B7335,POWER_RAIL_12V,PASS
LOG03629,"a1617 ch1 signal check: 2.93 vpp, within spec.",A1617,SIGNAL_INTEGRITY,FAIL
LOG03630,"C 4645 - board temp after 10min soak 2.9C, per ECO-114.",C4645,THERMAL,FAIL
LOG03631,Unit A8069: +5V supply reading 5.57V (failed).,A8069,POWER_RAIL_5V,FAIL
LOG03632,C0424 eye height CH1 measured 4.08Vpp — out of spec.,C0424,SIGNAL_INTEGRITY,FAIL
LOG03633,"B6583 - CH3 signal check 3.95Vpp, after reflow.",B6583,SIGNAL_INTEGRITY,FAIL
LOG03634,board D6793 case temp measured 33.7C.,D6793,THERMAL,PASS
LOG03635,board D3652 +12V supply measured 11.91V (all good).,D3652,POWER_RAIL_12V,PASS
LOG03636,"C 8890 - thermal soak reading 2.6C, second attempt.",C8890,THERMAL,FAIL
LOG03637,"Checked quiescent current on unit D2066, 84.77mA — OK, second attempt.",D2066,CURRENT_DRAW,PASS
LOG03638,"C 9380 - standby current 197.13mA — flagged for rework, unit was reworked yesterday.",C9380,CURRENT_DRAW,FAIL
LOG03639,B 4223 thermal soak reading: 71.2 C (failed).,B4223,THERMAL,FAIL
LOG03640,board D8585 12v power check: 11.96 V (within spec).,D8585,POWER_RAIL_12V,PASS
LOG03641,Unit B-2190: VDD_5V rail reading 4.77V.,B2190,POWER_RAIL_5V,PASS
LOG03642,board B4224 J12 continuity: 3.13 Ohm — passes.,B4224,CONTINUITY,PASS
LOG03643,unit D4042 CH1 signal check measured 4.06Vpp.,D4042,SIGNAL_INTEGRITY,FAIL
LOG03644,board C6780 J4 continuity: 4.89 Ohm (passes).,C6780,CONTINUITY,PASS
LOG03645,"d 0479 3.3v power check measured 3.34v, ok.",D0479,POWER_RAIL_3V3,PASS
LOG03646,"board B8877 - 3.3v power check 3.61V, out of spec, second attempt.",B8877,POWER_RAIL_3V3,FAIL
LOG03647,Unit B5183: cont check J7 reading 1.42Ohm (within spec).,B5183,CONTINUITY,PASS
LOG03648,C-3431 thermal soak reading: 26.1 C.,C3431,THERMAL,FAIL
LOG03649,unit B2933 thermal reading after burn-in: 11.4 C.,B2933,THERMAL,FAIL
LOG03650,"c 8698 - 5v rail 5.12v, per eco-114.",C8698,POWER_RAIL_5V,FAIL
LOG03651,board A8661 12V rail: 10.78 V.,A8661,POWER_RAIL_12V,FAIL
LOG03652,"unit D0335 - VDD_5V rail 4.96V (passes), customer return unit.",D0335,POWER_RAIL_5V,PASS
LOG03653,C 1106 standby current: 50.00 mA — nominal.,C1106,CURRENT_DRAW,FAIL
LOG03654,B5373 eye height CH4: 3.17 Vpp.,B5373,SIGNAL_INTEGRITY,PASS
LOG03655,"Checked 12v power check on C-3865, 11.65V — OK, customer return unit.",C3865,POWER_RAIL_12V,FAIL
LOG03656,"Checked idle current draw on unit A0085, 61.51mA, checks out, customer return unit.",A0085,CURRENT_DRAW,PASS
LOG03657,"C4679 - 3.3V rail 3.25V — OK, after reflow.",C4679,POWER_RAIL_3V3,FAIL
LOG03658,"B-2951 - 12V rail 12.18V (good reading), customer return unit.",B2951,POWER_RAIL_12V,FAIL
LOG03659,"Checked +5V supply on unit C6964, 4.86V, checks out, retest after rework.",C6964,POWER_RAIL_5V,PASS
LOG03660,unit c 4592: 3.3v rail reading 3.30v.,C4592,POWER_RAIL_3V3,PASS
LOG03661,unit A3686 +3.3V rail: 3.36 V (looks good).,A3686,POWER_RAIL_3V3,FAIL
LOG03662,C8600 3v3 supply measured 3.33V — good reading.,C8600,POWER_RAIL_3V3,PASS
LOG03663,Unit C 4380: 3.3v power check reading 3.18V.,C4380,POWER_RAIL_3V3,FAIL
LOG03664,"board D6729 - +3.3V rail 3.41V, shift B.",D6729,POWER_RAIL_3V3,FAIL
LOG03665,unit unit b5239: case temp reading 42.4c (ok).,B5239,THERMAL,PASS
LOG03666,"Checked 3v3 supply on C 6369, 3.44V, unit was reworked yesterday.",C6369,POWER_RAIL_3V3,PASS
LOG03667,a 3162 12v rail: 12.05 v.,A3162,POWER_RAIL_12V,PASS
LOG03668,"Checked +5V supply on A6109, 4.88V (nominal), retest after rework.",A6109,POWER_RAIL_5V,FAIL
LOG03669,Unit D-0368: 12v power check reading 11.40V — checks out.,D0368,POWER_RAIL_12V,PASS
LOG03670,"Unit B5776: 3.3V rail reading 3.55V, no good.",B5776,POWER_RAIL_3V3,FAIL
LOG03671,"Checked cont check RESET on unit A7160, 4.42Ohm, nominal, shift B.",A7160,CONTINUITY,FAIL
LOG03672,"Checked quiescent current on B1584, 171.51mA, bad reading, retest after rework.",B1584,CURRENT_DRAW,FAIL
LOG03673,"Checked idle current draw on A-3992, 79.85mA, second attempt.",A3992,CURRENT_DRAW,PASS
LOG03674,unit a-3903: scope reading ch1 reading 4.09vpp.,A3903,SIGNAL_INTEGRITY,FAIL
LOG03675,"Checked VDD_5V rail on board A8836, 4.75V (checks out), retest after rework.",A8836,POWER_RAIL_5V,PASS
LOG03676,Unit C-7603: 3.3V rail reading 3.12V.,C7603,POWER_RAIL_3V3,FAIL
LOG03677,"Checked 12v power check on D-2074, 10.93V, no good, line 2.",D2074,POWER_RAIL_12V,FAIL
LOG03678,"C 5024 - 3.3V rail 3.19V, passes, shift B.",C5024,POWER_RAIL_3V3,FAIL
LOG03679,Unit unit D9284: 3.3V rail reading 3.23V (OK).,D9284,POWER_RAIL_3V3,FAIL
LOG03680,"B6841 thermal soak reading measured 38.0C, passes.",B6841,THERMAL,PASS
LOG03681,"Checked 12V rail on board D9510, 12.20V — passes, after reflow.",D9510,POWER_RAIL_12V,PASS
LOG03682,"B-9628 - thermal soak reading 3.0C, doesn't look right.",B9628,THERMAL,FAIL
LOG03683,board D0854 12V rail measured 11.81V.,D0854,POWER_RAIL_12V,FAIL
LOG03684,D7784 RESET continuity: 2.81 Ohm.,D7784,CONTINUITY,PASS
LOG03685,"board A2074 - current draw at idle 109.52mA (nominal), line 2.",A2074,CURRENT_DRAW,PASS
LOG03686,Unit unit B1699: scope reading CH4 reading 2.31Vpp.,B1699,SIGNAL_INTEGRITY,FAIL
LOG03687,"Checked board temp after 10min soak on board B3299, 47.8C, line 2.",B3299,THERMAL,PASS
LOG03688,A3745 scope reading CH4: 2.48 Vpp.,A3745,SIGNAL_INTEGRITY,FAIL
LOG03689,"Checked VDD_5V rail on board D7263, 4.92V, customer return unit.",D7263,POWER_RAIL_5V,FAIL
LOG03690,"D-0423 - board temp after 10min soak 26.6C, second attempt.",D0423,THERMAL,FAIL
LOG03691,"C-9111 - 5V rail 4.47V, unit was reworked yesterday.",C9111,POWER_RAIL_5V,FAIL
LOG03692,"Checked eye height CH3 on D-1246, 3.60Vpp, customer return unit.",D1246,SIGNAL_INTEGRITY,FAIL
LOG03693,"Checked VDD_5V rail on board A5706, 4.47V — doesn't look right, customer return unit.",A5706,POWER_RAIL_5V,FAIL
LOG03694,"unit C1738 - 5V rail 4.96V, checks out, retest after rework.",C1738,POWER_RAIL_5V,PASS
LOG03695,C-7351 idle current draw measured 18.75mA.,C7351,CURRENT_DRAW,FAIL
LOG03696,"Checked scope reading CH1 on board A6912, 3.31Vpp, customer return unit.",A6912,SIGNAL_INTEGRITY,PASS
LOG03697,board D2035 scope reading CH4: 3.72 Vpp — bad reading.,D2035,SIGNAL_INTEGRITY,FAIL
LOG03698,"Checked 3v3 supply on board A0143, 3.25V — OK, unit was reworked yesterday.",A0143,POWER_RAIL_3V3,PASS
LOG03699,"checked 3v3 supply on b-1351, 2.76v, shift b.",B1351,POWER_RAIL_3V3,FAIL
LOG03700,Unit board D0283: +3.3V rail reading 3.79V.,D0283,POWER_RAIL_3V3,FAIL
LOG03701,B0921 standby current measured 65.31mA — nominal.,B0921,CURRENT_DRAW,FAIL
LOG03702,"a6383 - +5v supply 4.87v, ok, per eco-114.",A6383,POWER_RAIL_5V,FAIL
LOG03703,"board b7280 - board temp after 10min soak 12.9c (doesn't look right), shift b.",B7280,THERMAL,FAIL
LOG03704,"a 8607 - +12v supply 11.11v, out of spec, customer return unit.",A8607,POWER_RAIL_12V,PASS
LOG03705,Unit unit B7811: VDD_5V rail reading 5.49V — doesn't look right.,B7811,POWER_RAIL_5V,FAIL
LOG03706,A0773 12v power check measured 12.07V.,A0773,POWER_RAIL_12V,PASS
LOG03707,"Checked CH3 signal check on D 1560, 3.04Vpp, OK, second attempt.",D1560,SIGNAL_INTEGRITY,FAIL
LOG03708,unit c-8499: +5v supply reading 5.01v.,C8499,POWER_RAIL_5V,PASS
LOG03709,B 6265 - thermal soak reading 4.4C.,B6265,THERMAL,FAIL
LOG03710,unit C8930 12v power check: 11.55 V.,C8930,POWER_RAIL_12V,FAIL
LOG03711,"checked case temp on unit c8334, 14.3c, bad reading, per eco-114.",C8334,THERMAL,PASS
LOG03712,"B-1639 case temp: 46.6 C, within spec.",B1639,THERMAL,FAIL
LOG03713,"A7768 eye height CH1 measured 2.93Vpp, within spec.",A7768,SIGNAL_INTEGRITY,FAIL
LOG03714,board B8214 resistance check CLK measured 7.12Ohm.,B8214,CONTINUITY,FAIL
LOG03715,"unit D7803 - case temp 39.0C, after reflow.",D7803,THERMAL,PASS
LOG03716,Unit A 2139: thermal reading after burn-in reading 60.1C — reject.,A2139,THERMAL,PASS
LOG03717,"checked 5v rail on unit a3719, 4.87v (passes), line 2.",A3719,POWER_RAIL_5V,FAIL
LOG03718,"Checked +12V supply on B4118, 12.22V, all good, unit was reworked yesterday.",B4118,POWER_RAIL_12V,PASS
LOG03719,"Checked eye height CH1 on unit B7412, 3.09Vpp, per ECO-114.",B7412,SIGNAL_INTEGRITY,PASS
LOG03720,"Checked resistance check J4 on board C2291, 0.79Ohm, OK.",C2291,CONTINUITY,FAIL
LOG03721,board A5462 VDD_5V rail: 5.73 V (doesn't look right).,A5462,POWER_RAIL_5V,FAIL
LOG03722,board B4958 idle current draw measured 21.39mA.,B4958,CURRENT_DRAW,FAIL
LOG03723,"checked quiescent current on unit b7604, 67.14ma, line 2.",B7604,CURRENT_DRAW,FAIL
LOG03724,C0905 +5V supply measured 5.08V — looks good.,C0905,POWER_RAIL_5V,FAIL
LOG03725,D5540 RESET continuity measured 0.61Ohm (nominal).,D5540,CONTINUITY,FAIL
LOG03726,"Checked 12v power check on unit D1924, 11.00V.",D1924,POWER_RAIL_12V,PASS
LOG03727,D-9581 thermal soak reading measured 75.3C.,D9581,THERMAL,FAIL
LOG03728,"Checked 5V rail on C 6082, 4.80V, customer return unit.",C6082,POWER_RAIL_5V,PASS
LOG03729,A2575 quiescent current measured 128.49mA.,A2575,CURRENT_DRAW,FAIL
LOG03730,"checked vdd_5v rail on d 5241, 5.15v, nominal, line 2.",D5241,POWER_RAIL_5V,PASS
LOG03731,"Checked continuity on J12 on B 9522, 5.73Ohm — fails, customer return unit.",B9522,CONTINUITY,PASS
LOG03732,B-7945 cont check J12 measured 2.93Ohm — nominal.,B7945,CONTINUITY,PASS
LOG03733,"Unit A 0252: current draw at idle reading 90.89mA, all good.",A0252,CURRENT_DRAW,PASS
LOG03734,C-0920 +3.3V rail: 3.36 V (checks out).,C0920,POWER_RAIL_3V3,FAIL
LOG03735,"A 0083 - continuity on RESET 2.34Ohm, line 2.",A0083,CONTINUITY,PASS
LOG03736,"Checked resistance check CLK on B 4431, 2.78Ohm — checks out, retest after rework.",B4431,CONTINUITY,PASS
LOG03737,C9903 thermal soak reading measured 9.9C.,C9903,THERMAL,FAIL
LOG03738,"Checked 5V rail on C 3462, 4.26V — reject, line 2.",C3462,POWER_RAIL_5V,FAIL
LOG03739,Unit C 1899: VDD_5V rail reading 5.69V — failed.,C1899,POWER_RAIL_5V,FAIL
LOG03740,"B9143 - standby current 115.21mA — passes, retest after rework.",B9143,CURRENT_DRAW,FAIL
LOG03741,c8889 idle current draw: 29.85 ma (reject).,C8889,CURRENT_DRAW,PASS
LOG03742,D1914 5v power check measured 5.59V.,D1914,POWER_RAIL_5V,FAIL
LOG03743,"Unit C 9677: cont check J7 reading 5.64Ohm, no good.",C9677,CONTINUITY,FAIL
LOG03744,unit c-5861: 5v power check reading 5.13v — ok.,C5861,POWER_RAIL_5V,PASS
LOG03745,unit a-7983: clk continuity reading 3.03ohm (passes).,A7983,CONTINUITY,PASS
LOG03746,B 7185 idle current draw: 150.00 mA.,B7185,CURRENT_DRAW,FAIL
LOG03747,unit D5318 scope reading CH1: 3.31 Vpp.,D5318,SIGNAL_INTEGRITY,PASS
LOG03748,Unit unit D9320: 5v power check reading 4.75V (looks good).,D9320,POWER_RAIL_5V,FAIL
LOG03749,"Checked 12v power check on board C6943, 11.90V, shift B.",C6943,POWER_RAIL_12V,PASS
LOG03750,"board B4574 CH1 signal check measured 2.32Vpp, fails.",B4574,SIGNAL_INTEGRITY,FAIL
LOG03751,"Checked board temp after 10min soak on board C5166, 16.5C — doesn't look right, retest after rework.",C5166,THERMAL,PASS
LOG03752,"Checked 3.3v power check on B0637, 3.27V, line 2.",B0637,POWER_RAIL_3V3,PASS
LOG03753,unit D3189 12v power check measured 11.76V.,D3189,POWER_RAIL_12V,PASS
LOG03754,board B5070 board temp after 10min soak: 44.2 C — checks out.,B5070,THERMAL,FAIL
LOG03755,unit C5415 cont check RESET: 5.00 Ohm.,C5415,CONTINUITY,FAIL
LOG03756,Unit D3491: standby current reading 100.40mA.,D3491,CURRENT_DRAW,PASS
LOG03757,"A9400 - signal amplitude CH3 2.85Vpp, second attempt.",A9400,SIGNAL_INTEGRITY,FAIL
LOG03758,board B5739 continuity on J7: 3.23 Ohm — checks out.,B5739,CONTINUITY,PASS
LOG03759,B-2298 thermal soak reading measured 44.4C — good reading.,B2298,THERMAL,FAIL
LOG03760,"unit a7681 - board temp after 10min soak 42.0c (nominal), line 2.",A7681,THERMAL,PASS
LOG03761,"Checked signal amplitude CH3 on A 9026, 3.11Vpp, shift B.",A9026,SIGNAL_INTEGRITY,PASS
LOG03762,b 5219 +12v supply measured 12.66v — flagged for rework.,B5219,POWER_RAIL_12V,FAIL
LOG03763,"B-8319 - CH3 signal check 3.07Vpp (looks good), shift B.",B8319,SIGNAL_INTEGRITY,FAIL
LOG03764,"Checked cont check EN_LINE on D1598, 0.20Ohm, within spec, unit was reworked yesterday.",D1598,CONTINUITY,FAIL
LOG03765,"checked j4 continuity on d 8658, 0.79ohm, after reflow.",D8658,CONTINUITY,PASS
LOG03766,unit a 3166: +5v supply reading 5.53v (reject).,A3166,POWER_RAIL_5V,FAIL
LOG03767,"Checked thermal soak reading on D 1042, 37.7C — all good, unit was reworked yesterday.",D1042,THERMAL,PASS
LOG03768,C 6591 12v power check: 11.10 V.,C6591,POWER_RAIL_12V,FAIL
LOG03769,"B 0538 - CH2 signal check 2.80Vpp (checks out), shift B.",B0538,SIGNAL_INTEGRITY,PASS
LOG03770,"Unit A 0241: signal amplitude CH2 reading 3.02Vpp, all good.",A0241,SIGNAL_INTEGRITY,FAIL
LOG03771,unit unit a7674: eye height ch2 reading 3.11vpp — all good.,A7674,SIGNAL_INTEGRITY,PASS
LOG03772,"C-2611 - 5V rail 5.06V — good reading, per ECO-114.",C2611,POWER_RAIL_5V,PASS
LOG03773,D-9817 12v power check: 12.45 V.,D9817,POWER_RAIL_12V,PASS
LOG03774,"b2338 +12v supply: 11.98 v, good reading.",B2338,POWER_RAIL_12V,PASS
LOG03775,B-4329 quiescent current measured 55.63mA (nominal).,B4329,CURRENT_DRAW,FAIL
LOG03776,Unit unit D1305: case temp reading 52.4C — OK.,D1305,THERMAL,FAIL
LOG03777,C6995 scope reading CH3: 3.73 Vpp.,C6995,SIGNAL_INTEGRITY,FAIL
LOG03778,c-3844 j7 continuity measured 5.00ohm (passes).,C3844,CONTINUITY,PASS
LOG03779,"unit C9676 case temp: 45.9 C, checks out.",C9676,THERMAL,PASS
LOG03780,"B 4698 - resistance check EN_LINE 2.51Ohm — within spec, per ECO-114.",B4698,CONTINUITY,PASS
LOG03781,unit C3139 standby current: 150.00 mA (checks out).,C3139,CURRENT_DRAW,FAIL
LOG03782,"board D7031 - standby current 70.23mA — nominal, per ECO-114.",D7031,CURRENT_DRAW,FAIL
LOG03783,"Unit B 6328: 3.3V rail reading 2.98V, out of spec.",B6328,POWER_RAIL_3V3,FAIL
LOG03784,A 6516 3.3V rail measured 3.20V.,A6516,POWER_RAIL_3V3,FAIL
LOG03785,C 6318 cont check EN_LINE measured 2.67Ohm.,C6318,CONTINUITY,PASS
LOG03786,"C-4685 - 3.3v power check 3.87V, retest after rework.",C4685,POWER_RAIL_3V3,FAIL
LOG03787,unit unit c9375: eye height ch2 reading 3.48vpp (all good).,C9375,SIGNAL_INTEGRITY,PASS
LOG03788,B 8957 12V rail measured 11.40V — checks out.,B8957,POWER_RAIL_12V,FAIL
LOG03789,"Unit unit D4362: +12V supply reading 11.93V, passes.",D4362,POWER_RAIL_12V,PASS
LOG03790,B-8139 +5V supply: 4.75 V.,B8139,POWER_RAIL_5V,FAIL
LOG03791,B 0042 scope reading CH2 measured 3.59Vpp.,B0042,SIGNAL_INTEGRITY,FAIL
LOG03792,Unit B 8130: resistance check RESET reading 0.02Ohm.,B8130,CONTINUITY,FAIL
LOG03793,unit a6442 5v power check measured 5.46v — flagged for rework.,A6442,POWER_RAIL_5V,FAIL
LOG03794,board D0486 signal amplitude CH3: 3.42 Vpp.,D0486,SIGNAL_INTEGRITY,FAIL
LOG03795,A-3525 3.3V rail: 2.84 V.,A3525,POWER_RAIL_3V3,FAIL
LOG03796,C9725 VDD_12V rail measured 11.32V — flagged for rework.,C9725,POWER_RAIL_12V,PASS
LOG03797,"Checked resistance check EN_LINE on D-4016, 5.53Ohm (out of spec), second attempt.",D4016,CONTINUITY,PASS
LOG03798,unit a-1549: cont check en_line reading 6.16ohm.,A1549,CONTINUITY,FAIL
LOG03799,"B 5668 +12V supply measured 11.95V, within spec.",B5668,POWER_RAIL_12V,PASS
LOG03800,board d4908 thermal soak reading measured 23.6c.,D4908,THERMAL,PASS
LOG03801,"checked eye height ch1 on a 1630, 3.11vpp.",A1630,SIGNAL_INTEGRITY,PASS
LOG03802,C4422 eye height CH1: 2.90 Vpp.,C4422,SIGNAL_INTEGRITY,PASS
LOG03803,B-3761 CH1 signal check: 3.78 Vpp (out of spec).,B3761,SIGNAL_INTEGRITY,FAIL
LOG03804,"A-4559 signal amplitude CH2: 2.43 Vpp, bad reading.",A4559,SIGNAL_INTEGRITY,FAIL
LOG03805,board b0069 case temp measured 30.3c (nominal).,B0069,THERMAL,FAIL
LOG03806,"D-2231 - thermal reading after burn-in 42.1C, shift B.",D2231,THERMAL,PASS
LOG03807,"A9373 - scope reading CH2 4.09Vpp (no good), unit was reworked yesterday.",A9373,SIGNAL_INTEGRITY,FAIL
LOG03808,A 2693 current draw at idle: 163.88 mA (flagged for rework).,A2693,CURRENT_DRAW,FAIL
LOG03809,unit d 4204: scope reading ch3 reading 2.53vpp.,D4204,SIGNAL_INTEGRITY,PASS
LOG03810,D7639 VDD_12V rail measured 11.85V (checks out).,D7639,POWER_RAIL_12V,PASS
LOG03811,"Checked signal amplitude CH2 on unit C7556, 3.17Vpp — passes, second attempt.",C7556,SIGNAL_INTEGRITY,PASS
LOG03812,"d 1159 - +3.3v rail 3.26v, second attempt.",D1159,POWER_RAIL_3V3,PASS
LOG03813,"Checked 5v power check on board B5550, 5.00V, nominal, retest after rework.",B5550,POWER_RAIL_5V,PASS
